X	18967438	0.0
X	19024915	0.0
X	19072377	4.77039e-255
X	19126710	0.0
X	19151717	0.0
X	19214220	3.696272e-308
X	19286718	0.0
X	19303859	0.0
X	19352251	1.873893e-242
X	19413761	1.460222e-188
X	19479351	1.7866e-151
X	19511063	7.992049e-116
X	19592881	1.37488e-109
X	19643705	1.726487e-141
X	19697640	3.419806e-208
X	19721311	0.0
X	19789342	4.592025e-211
X	19810468	2.801178e-282
X	19879343	2.337009e-182
X	19907581	1.02224e-110
X	19997260	2.23282e-198
X	20014124	6.325603e-249
X	20123869	1.235386e-182
X	20159721	2.421721e-266
X	20240696	6.039782e-272
X	20271674	9.641686e-200
X	20316323	1.890593e-172
X	20353231	3.623459e-164
X	20414595	2.206997e-250
X	20486776	5.430661e-210
X	20524283	7.015661e-144
X	20616651	1.596238e-209
X	20660900	8.533417e-174
X	20735001	7.42708e-211
X	20753663	2.547452e-206
X	20830433	6.836171e-195
X	20858395	1.390587e-184
X	20910407	1.049717e-187
X	20978669	7.264713e-201
X	21036769	6.996305e-188
X	21077593	2.843222e-196
X	21137383	7.810644e-228
X	21171269	2.801239e-230
X	21200603	1.177893e-194
X	21298433	5.962985e-231
X	21305139	8.612297e-232
X	21391673	9.457353e-176
X	21449802	9.382299e-158
X	21488104	1.225952e-182
X	21511977	2.4653e-128
X	21587811	3.353171e-233
X	21628302	1.326323e-304
X	22448494	2.199314e-120
X	22461059	1.501419e-253
X	22502083	2.751955e-135
X	22881519	1.586969e-191
X	22915564	9.302566e-267
X	22961551	1.080438e-291
X	23007810	6.132648e-224
X	23080486	1.193404e-212
2L	43548	3.056118e-223
2L	97592	7.055562e-245
2L	143491	7.5797839951805e-260
2L	183708	2.27138682867686e-227
2L	247688	1.72174294906968e-293
2L	254035	3.32353036624231e-242
2L	336508	5.498429e-250
2L	397416	1.395131e-275
2L	406826	2.489041e-246
2L	499522	7.668272e-224
2L	529967	1.911797e-188
2L	590045	2.620682e-172
2L	608680	8.63216e-219
2L	686080	2.392852e-156
2L	738092	1.263433e-172
2L	754101	1.693374e-189
2L	842986	3.469226e-193
2L	888639	1.016312e-220
2L	915393	3.099979e-206
2L	991989	6.813886e-110
2L	1068624	1.03785198055459e-111
2L	1147098	2.15383544343639e-120
2L	1166904	4.38249831533738e-110
2L	1257106	7.6771003724381e-123
2L	1347535	4.52685177256881e-249
2L	1389862	1.96795447465077e-256
2L	1446020	9.40859904303634e-246
2L	1450907	6.74305607168528e-239
2L	1502550	2.27183181844043e-237
2L	1570172	1.85192907135934e-232
2L	1613861	4.92374394894419e-259
2L	1687876	1.45117072354967e-204
2L	1731476	1.645e-321
2L	1750086	2.02773152261376e-277
2L	1825425	1.64732338268264e-258
2L	1870671	5.02038298462428e-244
2L	1903531	3.80157495240683e-204
2L	1995457	2.11853758720757e-283
2L	2007186	0.0
2L	2052345	2.02388958675454e-288
2L	2100095	4.38160498116378e-220
2L	2167427	3.38903711702492e-202
2L	2218568	2.2876461086892e-220
2L	2283548	1.3244102655736e-183
2L	2304592	9.58767504236196e-178
2L	2380185	1.06845202286304e-125
2L	2430222	1.94353476118851e-196
2L	2459195	0.0
2L	2514040	0.0
2L	2597673	3.30025420305526e-198
2L	2614902	3.77235327040923e-204
2L	2670266	2.444074273069e-311
2L	2743929	8.19350208332794e-215
2L	2769852	6.16591855690971e-249
2L	2817705	4.69541379417762e-232
2L	2890349	7.57460860845329e-130
2L	2923735	3.62353540055233e-150
2L	2976113	5.1568490392505e-156
2L	3011630	2.79271896849704e-119
2L	3098175	5.15522715421706e-233
2L	3126498	0.0
2L	3152368	0.0
2L	3200527	0.0
2L	3268266	3.114565e-205
2L	3322632	1.522963e-213
2L	3368576	7.909767e-224
2L	3408403	8.467366e-181
2L	3451505	8.522259e-195
2L	3527183	2.856735e-174
2L	3571502	1.551955e-232
2L	3600161	1.021208e-260
2L	3699006	0.0
2L	3708230	0.0
2L	3768863	2.204e-321
2L	3818661	1.98545e-197
2L	3856908	8.200413e-157
2L	3914630	8.222993e-136
2L	3956695	1.33026e-162
2L	4049110	1.743472e-183
2L	4081398	4.436549e-190
2L	4111928	3.178133e-233
2L	4185298	2.597706e-115
2L	4209306	1.019452e-223
2L	4283365	0.0
2L	4304922	0.0
2L	4353552	0.0
2L	4403705	0.0
2L	4464184	4.191606e-295
2L	4610292	3.569992e-117
2L	4695139	3.14602e-133
2L	4701273	4.560086e-120
2L	4840507	4.043128e-117
2L	4863493	1.683071e-132
2L	4988415	8.066082e-255
2L	5022286	3.174837e-198
2L	5070014	5.007756e-165
2L	5124632	2.917024e-287
2L	5154824	2.350662e-156
2L	5202979	3.5187e-166
2L	5251759	3.211476e-213
2L	5435464	2.497042e-223
2L	5469295	8.547095e-256
2L	5533827	8.550409e-259
2L	5577279	0.0
2L	5613434	0.0
2L	5650675	0.0
2L	5707162	0.0
2L	5754435	0.0
2L	5815552	0.0
2L	5869477	0.0
2L	5944513	3.346844e-262
2L	5984306	0.0
2L	6023618	0.0
2L	6071508	0.0
2L	6128247	1.489189e-241
2L	6161386	1.841933e-113
2L	6224506	1.235917e-155
2L	6259310	3.051794e-140
2L	6334377	9.067956e-289
2L	6386368	1.011022e-190
2L	6525595	6.848506e-148
2L	6550809	5.723077e-174
2L	6627692	1.00851e-298
2L	6661063	2.145194e-283
2L	6700190	8.969134e-226
2L	6758288	0.0
2L	6801856	0.0
2L	6910331	2.462703e-224
2L	6980913	2.126057e-290
2L	7033416	4.959571e-207
2L	7244431	1.598173e-222
2L	7290109	6.286611e-276
2L	7303509	5.338627e-271
2L	7390146	7.412148e-199
2L	7449539	2.113722e-289
2L	7460044	0.0
2L	7545123	3.145857e-216
2L	7589181	8.135499e-234
2L	7615928	5.677445e-212
2L	7692533	1.642538e-121
2L	7720067	1.334132e-113
2L	7918235	1.530175e-119
2L	8141032	1.041393e-117
2L	8186301	6.823317e-121
2L	8248615	2.336465e-141
2L	8262214	4.263942e-150
2L	8300403	3.923548e-157
2L	8384629	2.111062e-130
2L	8435244	2.941447e-154
2L	8494757	1.102232e-211
2L	8513882	7.051274e-168
2L	8556839	2.341503e-162
2L	8632351	1.55295e-128
2L	8722356	2.17431e-156
2L	8778064	3.06278e-156
2L	8807469	7.425257e-149
2L	8867121	7.84142e-118
2L	8939193	1.348805e-161
2L	8997909	6.326651e-282
2L	9013173	9.433923e-190
2L	9147770	2.840046e-186
2L	9193431	8.146208e-195
2L	9241743	2.781577e-253
2L	9266903	3.691871e-163
2L	9348617	1.851749e-124
2L	9381032	3.897018e-150
2L	9447384	5.472584e-181
2L	9493891	3.334604e-241
2L	9512447	1.425252e-216
2L	9593862	6.935348e-214
2L	9613765	8.228146e-182
2L	9687745	2.178414e-154
2L	9705013	9.531377e-169
2L	9786087	4.666418e-260
2L	9801815	3.24802e-243
2L	9893331	1.251774e-221
2L	9903514	6.02716e-276
2L	9952686	4.123327e-290
2L	10000948	6.44506918166762e-225
2L	10092491	3.83073876422197e-182
2L	10119507	1.79897387475881e-122
2L	10174800	3.13307362528443e-239
2L	10214665	2.27041068861819e-171
2L	10254483	1.70312255578237e-148
2L	10347065	5.34622891932581e-174
2L	10555174	3.26457811405846e-167
2L	10602903	1.65132757284564e-137
2L	10695938	3.68011797840539e-114
2L	10729118	1.31149241844286e-130
2L	10760337	9.91639133570543e-121
2L	10830447	9.73587140441462e-146
2L	10901218	2.99251884215575e-124
2L	10963992	4.41588781529061e-155
2L	11039979	2.0632930758114e-166
2L	11051328	2.31391990926234e-150
2L	11142062	1.18193972840462e-232
2L	11189162	6.31759674458104e-171
2L	11225773	1.33462583116536e-229
2L	11280594	2.66120285296647e-196
2L	11309268	3.06930940517869e-186
2L	11365090	9.14303911423409e-194
2L	11433548	1.78492655196786e-139
2L	11497763	7.165787402516e-239
2L	11533494	1.9082054457e-312
2L	11594159	7.8091034271386e-311
2L	11612865	6.62950319083792e-292
2L	11698817	0.0
2L	11744454	0.0
2L	11763329	0.0
2L	11832443	0.0
2L	11884245	5.76206848295067e-297
2L	11920837	3.22863012641543e-310
2L	11983974	1.08123426403767e-302
2L	12019956	0.0
2L	12057191	4.01687785369763e-133
2L	12149947	2.3089664073452e-163
2L	12150199	2.47386154666807e-137
2L	12244471	4.01806179670322e-188
2L	12260293	5.97632476964168e-148
2L	12339238	2.73245901845905e-165
2L	12355210	1.27390650590406e-149
2L	12442758	3.6064371803564e-205
2L	12464767	1.21471776450973e-130
2L	12516836	1.74199742233354e-139
2L	12566814	1.24009463458016e-189
2L	12600793	3.43979446720825e-190
2L	12661841	1.24391044987369e-165
2L	12703005	4.32546548925634e-217
2L	12755617	1.13548678608053e-150
2L	12883174	1.79570063260096e-162
2L	12919366	7.64180208929276e-117
2L	12983302	4.76025378083344e-193
2L	13015587	2.07672178299571e-216
2L	13107278	5.52332386491794e-144
2L	13198313	2.03591189714091e-153
2L	13249525	3.42691593260093e-141
2L	13279306	2.57866722106465e-197
2L	13300773	1.27539807642399e-166
2L	13417625	2.85140996016188e-129
2L	13496170	7.39162416352666e-209
2L	13546750	3.02158801957779e-296
2L	13550748	5.4e-322
2L	13623290	0.0
2L	13666405	2.53738157040117e-307
2L	13701635	3.3079127400301e-251
2L	13778828	9.72527060249562e-277
2L	13812650	1.97022403968857e-292
2L	13881213	3.59954693902153e-261
2L	13909872	3.38627388657784e-285
2L	13967269	1.38493676032733e-183
2L	14244503	2.72960508936178e-127
2L	14253717	2.62841390402384e-137
2L	14431152	8.8091715249076e-129
2L	14457714	5.9585483616531e-117
2L	14507279	1.58799434431065e-149
2L	14579297	8.1272083500909e-159
2L	14899741	1.14022732986413e-143
2L	14947948	5.14385012128819e-158
2L	14998640	9.88909955295868e-169
2L	15028673	6.59932508397659e-233
2L	15079742	7.41281591841207e-163
2L	15109989	2.56428181628997e-126
2L	15199406	3.48400564473158e-144
2L	15246481	5.35665721565804e-212
2L	15262426	6.82433113953196e-269
2L	15343726	4.4160471081487e-149
2L	15399495	7.48762753747046e-194
2L	15424637	1.15062928822881e-234
2L	15474397	1.20330552476374e-249
2L	15500775	2.41926603540381e-242
2L	15597647	2.94570985460837e-232
2L	15617698	4.7877067731557e-296
2L	15651207	7.33757177102216e-182
2L	15733513	0.0
2L	15786572	8.25471866689319e-279
2L	15800266	5.22500485967644e-262
2L	15862392	4.93799335236409e-240
2L	15916054	8.84425106775805e-126
2L	16012303	1.84162813247921e-112
2L	16091514	6.11853572532172e-161
2L	16118183	3.59187115855078e-169
2L	16187352	1.36224477138997e-166
2L	16237388	7.7978829065014e-161
2L	16274459	9.09818009081286e-229
2L	16312162	5.49002962389864e-183
2L	16416666	8.34260936763742e-128
2L	16489369	9.58082828424962e-115
2L	16568269	1.85857402078859e-244
2L	16607972	1.93185655616079e-207
2L	16693647	3.03749040926088e-232
2L	16740855	2.91907969522998e-276
2L	16778469	6.31895676704382e-129
2L	16802894	6.71419140030958e-110
2L	17142489	9.05693126384673e-125
2L	17176651	2.71734634141145e-183
2L	17216494	2.42718672208024e-199
2L	17291821	9.86350695920098e-165
2L	17320871	5.39226800571381e-148
2L	17374804	6.54041750127995e-199
2L	17407944	5.05109131656e-221
2L	17471254	3.80716215951716e-228
2L	17510029	3.24565034028674e-269
2L	17559111	3.20621549038613e-236
2L	17616379	6.30284563522367e-164
2L	17661704	6.87917492170904e-116
2L	17738550	6.41491669010431e-125
2L	17964831	1.7062068906832e-151
2L	18028367	3.86686825655034e-123
2L	18051351	5.249788319581e-136
2L	18121710	2.24219013556584e-116
2L	18169165	1.78924130493837e-113
2L	18236943	2.35401424971393e-157
2L	18280983	6.29805950914727e-133
2L	18312005	4.86972398836857e-146
2L	18360793	5.71230730327537e-142
2L	18440917	8.88383949359098e-123
2L	18463641	1.09589733755302e-145
2L	18543247	8.09909852351146e-137
2L	18586367	2.15425435149836e-163
2L	18632655	1.04996444648431e-169
2L	18652421	1.14010287314165e-188
2L	18724389	2.78479714413154e-118
2L	18758949	8.44861326006968e-123
2L	18842675	1.3034068461032e-135
2L	18867534	1.0220601426841e-160
2L	18940272	4.68728496684209e-224
2L	18994810	4.99986620335924e-186
2L	19044057	6.66523387058872e-132
2L	19093910	1.13389078703598e-176
2L	19125618	7.2721536753915e-205
2L	19168664	1.33700898443183e-218
2L	19227211	5.50474785671286e-205
2L	19255870	5.24745241703784e-171
2L	19338757	1.25706127997822e-193
2L	19395257	4.70281879778833e-202
2L	19407741	1.56677005725744e-127
2L	19487709	1.91514652987167e-118
2L	19596658	1.1539805010524e-238
2L	19621967	5.8884471099192e-271
2L	19675824	1.45127258506676e-293
2L	19700425	1.2181773056557e-308
2L	19751429	0.0
2L	19810555	1.3739050946658e-186
2L	19882504	1.40185132515374e-155
2L	19905372	1.76867474276423e-177
2L	19966100	1.02734112931495e-194
2L	20029358	3.02616510384018e-180
2L	20058079	2.25245843757856e-263
2L	20125315	8.65884185253119e-189
2L	20175490	5.84800939293687e-118
2L	20240634	1.68455182400835e-168
2L	20298972	1.34883697462159e-282
2L	20301910	1.48393541191403e-304
2L	20388629	0.0
2L	20406321	0.0
2L	20480849	1.23361556069589e-295
2L	20507833	0.0
2L	20552741	0.0
2L	20625927	0.0
2L	20672396	0.0
2L	20725619	0.0
2L	20750443	0.0
2L	20801137	0.0
2L	20890099	1.19223053830604e-266
2L	20941141	1.9987613254666e-272
2L	20961403	1.19427580441906e-277
2L	21000905	0.0
2L	21096097	7.318838e-317
2L	21126984	1.0392284268268e-252
2L	21165702	9.65483090330485e-260
2L	21249132	4.36137713857271e-249
2L	21296950	1.3129976590551e-238
2L	21320026	2.57903370327719e-211
2L	21364394	4.51046618479194e-159
2L	21558427	1.04727865725983e-116
2L	21622877	1.66033584772067e-211
2L	21659543	7.93511610569797e-192
2L	21719763	1.48430882409863e-251
2L	21799847	1.00953689817296e-138
2L	21802019	1.39771002804949e-272
2L	21877568	3.53567584348083e-207
2L	21935813	8.06052080561374e-185
2L	21953904	5.70234660696971e-181
2L	22027671	5.87368415247657e-192
2L	22077863	2.46260187254922e-212
2L	22124916	6.49056069298784e-169
2L	22190150	1.9491785028255e-137
2L	22218125	1.79628710161617e-139
2L	22278060	8.11496609038635e-118
2L	22341302	9.30472471374959e-127
2L	22391400	1.52786855444648e-137
2L	22537025	2.63640007759446e-125
2L	22631247	9.14431739853316e-121
2L	22673267	9.18034030004548e-131
2L	22743353	1.55734726054105e-172
2L	23007041	1.68977371188396e-139
2L	23075083	1.65259398762061e-122
2L	23164422	1.18964273962529e-131
2L	23234007	1.48007242144486e-114
2R	4736366	3.357517e-119
2R	5541050	4.352036e-171
2R	5550697	8.078053e-172
2R	5645320	5.307764e-209
2R	5658438	2.992382e-210
2R	5737396	1.658603e-273
2R	5799508	6.323066e-271
2R	5844860	6.990214e-285
2R	5889009	6.773852e-303
2R	5912550	2.962763e-267
2R	5963523	4.323822e-301
2R	6039610	2.631858e-276
2R	6058980	1.04e-322
2R	6112364	5.087519e-257
2R	6184589	1.497928e-190
2R	6236065	2.878607e-197
2R	6250639	6.410388e-204
2R	6531432	3.744803e-185
2R	6564761	7.691051e-187
2R	6602890	2.172721e-114
2R	6752892	1.611186e-123
2R	6960428	2.34659e-144
2R	7030078	3.399006e-130
2R	7067218	7.843623e-113
2R	7342315	1.287646e-202
2R	7372955	3.736986e-199
2R	7403939	1.093996e-143
2R	7474815	4.315204e-137
2R	7508246	3.50258e-119
2R	7605359	5.211745e-148
2R	7665341	1.094378e-169
2R	7716336	7.210719e-156
2R	7756408	1.373856e-163
2R	7804380	1.25582e-111
2R	7857652	4.651834e-193
2R	7946861	4.001855e-221
2R	7986028	5.556947e-251
2R	8039141	4.866757e-217
2R	8063667	3.597994e-222
2R	8105996	9.08723e-234
2R	8157865	1.797239e-251
2R	8248282	2.095499e-314
2R	8261483	1.551713e-204
2R	8315581	6.923759e-162
2R	8355873	4.804671e-150
2R	8449300	1.651014e-268
2R	8473188	3.231752e-300
2R	8528791	7.525399e-256
2R	8569458	0.0
2R	8620951	5.36407e-310
2R	8664513	7.989915e-251
2R	8701989	4.565624e-224
2R	8784513	2.317194e-216
2R	8829523	2.808683e-234
2R	8880115	2.422777e-211
2R	8926719	7.654836e-237
2R	8995167	3.210017e-218
2R	9042822	5.891643e-202
2R	9057439	8.763364e-214
2R	9140422	4.373305e-217
2R	9241740	2.711742e-119
2R	9259416	1.398767e-111
2R	9346339	3.002806e-209
2R	9394071	1.349079e-253
2R	9417568	1.806856e-227
2R	9450843	1.700536e-180
2R	9533190	4.239444e-281
2R	9560497	2.381543e-224
2R	9605780	1.936168e-114
2R	9693041	3.032022e-132
2R	9719490	6.993037e-145
2R	9983284	1.366042e-147
2R	10000318	1.375025e-146
2R	10055645	3.757367e-179
2R	10117524	1.23312e-288
2R	10197035	3.768135e-239
2R	10243720	0.0
2R	10265118	3.172664e-272
2R	10328674	7.147541e-221
2R	10363204	4.824639e-159
2R	10442411	1.459445e-161
2R	10456613	6.613061e-138
2R	10895586	1.290576e-139
2R	10942968	1.320555e-184
2R	10985897	3.115202e-187
2R	11027172	6.442397e-116
2R	11143168	4.925757e-221
2R	11162967	4.70447e-288
2R	11206237	9.202561e-255
2R	11255057	5.273878e-250
2R	11310365	1.448244e-198
2R	11363096	1.756277e-167
2R	11409164	9.342096e-147
2R	11474518	4.674857e-123
2R	11503287	5.278239e-180
2R	11574898	1.468374e-164
2R	11608811	6.738842e-158
2R	11696363	2.301401e-252
2R	11725403	8.701592e-238
2R	11782144	2.734547e-222
2R	11846148	5e-324
2R	11870600	0.0
2R	11932032	3.834812e-283
2R	11971683	1.955623e-235
2R	12000789	4.86076e-114
2R	12084252	7.782667e-122
2R	12245832	6.138136e-236
2R	12254569	2.31441e-240
2R	12497876	9.913446e-152
2R	12549168	1.32234e-206
2R	12597108	4.91214e-196
2R	12618626	8.387054e-241
2R	12650108	1.031221e-135
2R	12744054	4.786173e-145
2R	12773071	8.637768e-175
2R	12833309	2.245391e-190
2R	12893583	1.153698e-131
2R	12939777	1.705355e-122
2R	12970732	5.440375e-179
2R	13028693	2.538149e-192
2R	13057795	2.086218e-168
2R	13103213	1.556604e-149
2R	13157462	2.557762e-172
2R	13226889	9.760977e-150
2R	13273912	1.271284e-201
2R	13349360	7.914086e-219
2R	13352413	2.062917e-212
2R	13446096	1.970186e-145
2R	13474562	1.547432e-207
2R	13549455	3.21721e-136
2R	13559196	4.873193e-192
2R	13605398	9.127582e-140
2R	13723358	5.273276e-119
2R	13849488	3.828134e-160
2R	13851138	1.518462e-202
2R	13969970	3.457247e-121
2R	14223232	5.323155e-128
2R	14269635	1.725522e-122
2R	14534436	8.811161e-115
2R	14580314	2.639089e-111
2R	14640705	2.184403e-155
2R	14688657	1.810551e-221
2R	14719900	1.916585e-218
2R	14764923	4.896883e-223
2R	14819199	3.25044e-315
2R	14858164	5.330857e-302
2R	14900655	1.545979e-271
2R	14979861	1.221921e-272
2R	15044840	0.0
2R	15147500	3.101674e-287
2R	15195669	0.0
2R	15245919	0.0
2R	15274699	3.296513e-201
2R	15335980	3.993888e-213
2R	15356396	1.527393e-296
2R	15437046	1.515117e-205
2R	15499842	1.382032e-274
2R	15542297	2.215686e-270
2R	15560303	5.295249e-221
2R	15632356	0.0
2R	15659106	0.0
2R	15704834	0.0
2R	15757451	0.0
2R	15806550	1.129238e-307
2R	15853015	4.264277e-220
2R	15945624	3.049817e-217
2R	15965851	2.445139e-228
2R	16046270	1.813517e-232
2R	16095574	1.505708e-243
2R	16123834	8.329412e-229
2R	16175094	9.779288e-250
2R	16207524	2.231852e-249
2R	16251290	1.097852e-229
2R	16399091	1.19874e-109
2R	16430439	5.009655e-134
2R	16486409	7.991999e-128
2R	16532484	1.431045e-152
2R	16598575	5.871441e-258
2R	16632736	3.292167e-307
2R	16655733	0.0
2R	16739876	6.617328e-292
2R	16768670	9.61383e-241
2R	16825751	5.638394e-252
2R	16853589	1.572291e-274
2R	16918965	4.97454e-291
2R	16980664	2.010345e-167
2R	17012948	3.067884e-141
2R	17058134	1.753922e-161
2R	17106770	3.620529e-172
2R	17183396	2.297162e-188
2R	17202654	3.830013e-113
2R	17338710	1.269438e-194
2R	17383123	1.565825e-166
2R	17410883	1.962038e-164
2R	17465383	3.111866e-231
2R	17525580	1.243676e-162
